bookkeeping	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	markup_description	name	newick	pk	status	genus_name	family	color	latlong_combined	duplicate
False	0	0	0		376	3193	gnc	guan1277	{}	28	language	-15.5		Guanche	'Guanche [guan1277][gnc]-l-'	4911	extinct		Afro-Asiatic	#FF0000	28 -15.5	FALSE
False	0	0	0		298	6775	gyr	guar1292	{}	-15.8247	language	-61.6934		Guarayu	'Guarayu [guar1292][gyr]-l-'	9303	definitely endangered		Tupian	#EDED21	-15.8247 -61.6934	FALSE
False	2	0	0		79	3912	gae	guar1293	{}	1.80835	language	-66.922505		Baniva de Maroa	('Baniva de Guainia [bani1260]','Warekéna do Xiê [ware1257]')'Baniva de Maroa [guar1293][gae]-l-'	5868	critically endangered		Arawakan	#FF6500	1.80835 -66.922505	FALSE
False	0	0	0		79	8320	NOCODE_Guaru	guar1294	{}	-0.25	language	-71.65		Guaru	'Guaru [guar1294]-l-'	10974	extinct		Arawakan	#FF0000	-0.25 -71.65	FALSE
False	0	0	0		193	1332	gsm	guat1249	{}	14.5034	language	-90.5667		Guatemalan Sign Language	'Guatemalan Sign Language [guat1249][gsm]-l-'	2621	unknown/safe		Sign Language	#A9A9A9	14.5034 -90.5667	FALSE
False	0	0	0				gta	guat1253	{}	-17.8696	language	-57.2897		Guató	'Guató [guat1253][gta]-l-'	187	critically endangered	Guató		#FF6500	-17.8696 -57.2897	FALSE
False	0	0	0		328	328	guo	guay1257	{}	2.8969	language	-71.844		Guayabero	'Guayabero [guay1257][guo]-l-'	1570	definitely endangered	Guahiban	Guahiboan	#EDED21	2.8969 -71.844	FALSE
False	0	0	0		380	3220	NOCODE_Guazapar	guaz1234	{"new": true}	27.357	language	-108.279		Guazapar	'Guazapar [guaz1234]-l-'	4974	extinct		Uto-Aztecan	#FF0000	27.357 -108.279	FALSE
False	0	0	0		10	5236	NOCODE_Gubeeher-Gufangor-Gubelor	gube1234	{}	12.56	language	-17.19		Gubeeher-Gufangor-Gubelor	'Gubeeher-Gufangor-Gubelor [gube1234]-l-'	7709	unknown/safe		Atlantic-Congo	#A9A9A9	12.56 -17.19	FALSE
False	2	0	0		14	1919	nji	guda1242	{}	-17.5349	language	134.395		Gudanji	('Binbinka [binb1241]','Ngarnga [ngar1283]')'Gudanji [guda1242][nji]-l-'	3514	extinct		Mirndi	#FF0000	-17.5349 134.395	FALSE
False	0	0	0		66	2154	NOCODE_Gudang	guda1244	{}	-10.91613599	language	142.5768928		Gudang	'Gudang [guda1244]-l-'	3865	extinct		Pama-Nyungan	#FF0000	-10.91613599 142.5768928	FALSE
False	4	0	0		376	12328	gde	gude1246	{}	10.2138	language	13.403		Gude	('Fali of Jilvu [fali1289]','Fali of Mubi [fali1286]','Fali of Mucella [fali1287]','Fali of Vimtim [fali1288]')'Gude [gude1246][gde]-l-'	14930	unknown/safe	Biu-Mandara	Afro-Asiatic	#A9A9A9	10.2138 13.403	FALSE
False	0	0	0		66	5793	NOCODE_Gudjal	gudj1237	{}	-19.44157406	language	144.6482584		Gudjal	'Gudjal [gudj1237]-l-'	8253	extinct		Pama-Nyungan	#FF0000	-19.44157406 144.6482584	FALSE
False	1	0	0		376	9572	gdu	gudu1250	{}	10.1206	language	12.5359		Gudu	('Kumbi [kumb1278]')'Gudu [gudu1250][gdu]-l-'	12325	unknown/safe		Afro-Asiatic	#A9A9A9	10.1206 12.5359	FALSE
False	3	0	0		376	12294	gdf	gudu1252	{}	11.1057	language	13.7893		Guduf-Gava	('Chena [chen1265]','Chikide [chik1255]','Gava [gava1240]')'Guduf-Gava [gudu1252][gdf]-l-'	14865	unknown/safe	Biu-Mandara	Afro-Asiatic	#A9A9A9	11.1057 13.7893	FALSE
False	0	0	0		90	90	NOCODE_Guenoa	guen1235	{}	-33.810189	language	-54.473877		Güenoa	'Güenoa [guen1235]-l-'	741	extinct		Charruan	#FF0000	-33.810189 -54.473877	FALSE
False	0	0	0		380	7213	ngu	guer1241	{}	17.8583	language	-99.0023		Central Guerrero Nahuatl	'Central Guerrero Nahuatl [guer1241][ngu]-l-'	9655	unknown/safe	Aztecan	Uto-Aztecan	#A9A9A9	17.8583 -99.0023	FALSE
False	0	0	0		58	648	NOCODE_Gueren	guer1242	{}	-17.726974	language	-39.61441		Gueren	'Gueren [guer1242]-l-'	2065	extinct		Nuclear-Macro-Je	#FF0000	-17.726974 -39.61441	FALSE
False	0	0	0		383	4985	amu	guer1243	{}	16.77226	language	-98.18953		Guerrero Amuzgo	'Guerrero Amuzgo [guer1243][amu]-l-'	7224	unknown/safe	Amuzgoan	Otomanguean	#A9A9A9	16.77226 -98.18953	FALSE
False	0	0	0		383	15017	zpg	guev1238	{}	16.7312	language	-95.3641		Guevea De Humboldt Zapotec	'Guevea De Humboldt Zapotec [guev1238][zpg]-l-'	16938	unknown/safe		Otomanguean	#A9A9A9	16.7312 -95.3641	FALSE
False	0	0	0		66	690	ggd	guga1239	{}	-17.8372	language	141.168		Gugadj	'Gugadj [guga1239][ggd]-l-'	2160	extinct		Pama-Nyungan	#FF0000	-17.8372 141.168	FALSE
False	0	0	0		66	8252	gdc	gugu1253	{}	-18.4921	language	144.46		Gugu Badhun	'Gugu Badhun [gugu1253][gdc]-l-'	10951	extinct		Pama-Nyungan	#FF0000	-18.4921 144.46	FALSE
False	0	0	0		66	5818	kkp	gugu1254	{}	-15.4296	language	141.635		Gugubera	'Gugubera [gugu1254][kkp]-l-'	8283	severely endangered		Pama-Nyungan	#FFCB00	-15.4296 141.635	FALSE
False	0	0	0		66	672	kky	gugu1255	{}	-14.9424	language	144.831		Guugu Yimidhirr	'Guugu Yimidhirr [gugu1255][kky]-l-'	2107	vulnerable		Pama-Nyungan	#CBCB65	-14.9424 144.831	FALSE
False	0	0	0		66	688	wrw	gugu1256	{}	-12.713	language	142.569		Roth's Gugu Warra	'Roth's Gugu Warra [gugu1256][wrw]-l-'	2149	extinct		Pama-Nyungan	#FF0000	-12.713 142.569	FALSE
False	1	0	0		50	632	ghs	guhu1244	{}	-7.99922	language	147.228		Guhu-Samane	('Sekare [seka1249]')'Guhu-Samane [guhu1244][ghs]-l-'	2029	unknown/safe	Binanderean	Nuclear Trans New Guinea	#A9A9A9	-7.99922 147.228	FALSE
False	0	0	0		89	23075	gcr	guia1246	{}	4.94804	language	-52.7336		Guianese Creole French	'Guianese Creole French [guia1246][gcr]-l-'	23167	unknown/safe	Creoles and Pidgins	Indo-European	#A9A9A9	4.94804 -52.7336	FALSE
False	2	0	0		10	7671	bet	guib1246	{}	6.13837	language	-6.51291		Guiberoua Béte	('Guiberoua [guib1247]','Soubré [soub1242]')'Guiberoua Béte [guib1246][bet]-l-'	10289	unknown/safe		Atlantic-Congo	#A9A9A9	6.13837 -6.51291	FALSE
False	0	0	0		383	15017	ztu	guil1236	{}	16.8824	language	-96.4572		Güilá Zapotec	'Güilá Zapotec [guil1236][ztu]-l-'	16935	unknown/safe		Otomanguean	#A9A9A9	16.8824 -96.4572	FALSE
False	0	0	0		193	4386	gus	guin1250	{}	9.553	language	-13.674		Guinean Sign Language	'Guinean Sign Language [guin1250][gus]-l-'	6548	unknown/safe		Sign Language	#A9A9A9	9.553 -13.674	FALSE
False	0	0	0		122	6113	gkp	guin1254	{}	7.93196	language	-8.98843		Guinea Kpelle	'Guinea Kpelle [guin1254][gkp]-l-'	8602	unknown/safe		Mande	#A9A9A9	7.93196 -8.98843	FALSE
False	0	0	0		79	3907	NOCODE_Guinau	guin1258	{}	4.797607	language	-64.73877		Guinau	'Guinau [guin1258]-l-'	5861	extinct		Arawakan	#FF0000	4.797607 -64.73877	FALSE
False	0	0	0		151	2451	gqi	guiq1238	{}	30.4803	language	102.128		Guiqiong	'Guiqiong [guiq1238][gqi]-l-'	4222	vulnerable		Sino-Tibetan	#CBCB65	30.4803 102.128	FALSE
False	6	0	0		89	11175	guj	guja1252	{}	22.687	language	71.0962		Gujarati	('Gamadia [gama1250]','Kakari [kaka1263]','Kathiyawadi [kath1249]','Kharwa [khar1282]','Standard Gujarati [stan1296]','Tarimuki [tari1254]')'Gujarati [guja1252][guj]-l-'	14017	unknown/safe	Indic	Indo-European	#A9A9A9	22.687 71.0962	FALSE
False	3	0	0		89	14030	gju	guja1253	{}	34.3768	language	73.1461		Gujari	('Ajiri of Hazara [ajir1238]','Eastern Gujari [east2311]','Western Gujari [west2375]')'Gujari [guja1253][gju]-l-'	16265	unknown/safe	Indic	Indo-European	#A9A9A9	34.3768 73.1461	FALSE
False	5	0	0		10	9907	glj	gula1265	{}	10.267	language	19.5359		Gula Iro	('Korintal [kori1258]','Patool [pato1242]','Pongaal [pong1244]','Tiaala [tiaa1238]','Tiitaal [tiit1238]')'Gula Iro [gula1265][glj]-l-'	12576	unknown/safe	Adamawa	Atlantic-Congo	#A9A9A9	10.267 19.5359	FALSE
False	8	0	0		362	7016	kcm	gula1266	{}	9.49092	language	23.3805		Gula (Central African Republic)	('Gula [gula1267]','Mele {Central African Republic} [mele1249]','Mere [mere1241]','Molo {Central African Republic} [molo1258]','Mot-Mar [motm1238]','Nguru [ngur1264]','Sar Gula [sarr1245]','Zura [zura1238]')'Gula {Central African Republic} [gula1266][kcm]-l-'	9424	unknown/safe		Central Sudanic	#A9A9A9	9.49092 23.3805	FALSE
False	2	0	0		362	12138	gvl	gula1268	{}	9.06629	language	17.3151		Gulay	('Nuclear Gulay [nucl1424]','Pen [penn1241]')'Gulay [gula1268][gvl]-l-'	14737	unknown/safe		Central Sudanic	#A9A9A9	9.06629 17.3151	FALSE
False	0	0	0		362	14740	glu	gula1269	{}	10.3049	language	19.2182		Gula (Chad)	'Gula {Chad} [gula1269][glu]-l-'	16643	unknown/safe	Bongo-Bagirmi	Central Sudanic	#A9A9A9	10.3049 19.2182	FALSE
False	0	0	0		21	19308	gmb	gula1270	{}	-8.74742	language	161.023		Gula'alaa	'Gula'alaa [gula1270][gmb]-l-'	20646	unknown/safe		Austronesian	#A9A9A9	-8.74742 161.023	FALSE
False	0	0	0				gly	gule1241	{}	11.8336	language	33.6929		Gule	'Gule [gule1241][gly]-l-'	405	extinct			#FF0000	11.8336 33.6929	FALSE
False	8	0	0		376	12218	afb	gulf1241	{}	30.17	language	47.5		Gulf Arabic	('Al-Hasaa [alha1241]','Al-Hasâ [alha1242]','Bahraini Gulf Arabic [bahr1247]','Khamseh [kham1298]','Kuwaiti Hadari Arabic [kuwa1251]','North Qatari Arabic [nort3138]','South Qatari Arabic [sout3120]','Zubair-Faau Arabic [zuba1242]')'Gulf Arabic [gulf1241][afb]-l-'	14779	unknown/safe	Semitic	Afro-Asiatic	#A9A9A9	30.17 47.5	FALSE
False	0	0	0		89	22587	gul	gull1241	{}	33.6632	language	-79.6036		Sea Island Creole English	'Sea Island Creole English [gull1241][gul]-l-'	22851	unknown/safe		Indo-European	#A9A9A9	33.6632 -79.6036	FALSE
False	1	0	0		66	8227	gnn	guma1253	{}	-12.25254	language	136.83042		Gumatj	('Mangalili [mang1384]')'Gumatj [guma1253][gnn]-l-'	10946	unknown/safe		Pama-Nyungan	#A9A9A9	-12.25254 136.83042	FALSE
False	0	0	0		21	17675	gvs	guma1254	{}	-9.28497	language	150.762		Gumawana	'Gumawana [guma1254][gvs]-l-'	19358	unknown/safe	Oceanic	Austronesian	#A9A9A9	-9.28497 150.762	FALSE
False	0	0	0		50	5564	gmu	guma1255	{}	-5.22189	language	145.618		Gumalu	'Gumalu [guma1255][gmu]-l-'	8104	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.22189 145.618	FALSE
False	19	0	0		244	244	guk	gumu1244	{}	11.05	language	35.93		Northern Gumuz	('Agalo [agal1241]','Dakunza [daku1239]','Dekoka [deko1238]','Dewiya [dewi1238]','Disoha [diso1238]','Gombo [gomb1250]','Guba [guba1245]','Jemhwa [jemh1238]','Kukwaya [kukw1235]',('Dibate [diba1240]','Mandura [mand1427]','Metemma [mete1238]')'Mandura-Dibate-Metemma [mand1426]','Modea [mode1250]','Sai [saii1240]','Sese {Gumuz} [sese1245]','Sirba [sirb1238]','Wenbera [wenb1238]','Yaso [yaso1238]')'Northern Gumuz [gumu1244][guk]-l-'	1426	unknown/safe	Gumuz	Gumuz	#A9A9A9	11.05 35.93	FALSE
False	0	0	0		10	17128	gdi	gund1247	{}	3.45973	language	15.7334		Gundi	'Gundi [gund1247][gdi]-l-'	18734	unknown/safe		Atlantic-Congo	#A9A9A9	3.45973 15.7334	FALSE
False	0	0	0		66	5794	gyf	gung1248	{}	-25.6896	language	148.604		Gungabula	'Gungabula [gung1248][gyf]-l-'	8260	extinct		Pama-Nyungan	#FF0000	-25.6896 148.604	FALSE
False	0	0	0		10	15431	rub	gung1250	{}	2.06754	language	31.4819		Gungu	'Gungu [gung1250][rub]-l-'	17326	unknown/safe		Atlantic-Congo	#A9A9A9	2.06754 31.4819	FALSE
False	9	0	0		10	5214	guw	gunn1250	{}	6.48529	language	2.76767		Gun	('Ajra [ajra1238]','Alada [alad1239]','Asento [asen1243]','Nuclear Gun [nucl1352]','Phela [phel1242]','Savi {Atlantic-Congo} [savi1243]','Seto {Gun} [seto1242]','Toli [toli1243]','Weme [weme1240]')'Gun [gunn1250][guw]-l-'	7647	unknown/safe	Kwa	Atlantic-Congo	#A9A9A9	6.48529 2.76767	FALSE
False	5	0	0		219	2680	gnt	gunt1241	{}	-8.80806	language	141.253		Warta Thuntai	('Balamuk [bala1317]','Bensbach [bens1234]','Korombo 1 [koro1319]','Korombo 2 [koro1320]','Wando {Kan} [kann1258]')'Warta Thuntai [gunt1241][gnt]-l-'	4456	unknown/safe		Morehead-Wasur	#A9A9A9	-8.80806 141.253	FALSE
False	8	0	0		354	3036	gup	gunw1252	{}	-12.3398	language	133.358		Bininj Kun-Wok	('Kundedjnjenghmi [kund1258]','Kundjeyhmi [gund1246]',('Kune Dulerayek [kune1235]','Kune Narayek [kune1236]')'Kune [gune1238]','Kuninjku [mura1269]','Kunwinjku [guma1252]','Manyallaluk Mayali [naia1238]')'Bininj Kun-Wok [gunw1252][gup]-l-'	4760	vulnerable	Gunwinygic	Gunwinyguan	#CBCB65	-12.3398 133.358	FALSE
False	0	0	0		66	8257	gyy	guny1241	{}	-27.0642	language	145.862		Gunya	'Gunya [guny1241][gyy]-l-'	10952	extinct		Pama-Nyungan	#FF0000	-27.0642 145.862	FALSE
False	6	0	0		66	8226	guf	gupa1247	{}	-12.2868	language	135.337		Gupapuyngu	('Madarrpa [mada1281]','Manggalili [mang1385]','Munyuku [muny1238]','Nuclear Gupapuyngu [nucl1334]','Walangu [wala1264]','Wubulkarra [wubu1238]')'Gupapuyngu [gupa1247][guf]-l-'	10944	vulnerable		Pama-Nyungan	#CBCB65	-12.2868 135.337	FALSE
False	2	0	0		10	15373	gpa	gupa1248	{}	8.21291	language	6.69128		Gupa-Abawa	('Abawa [abaw1238]','Gupa [gupa1249]')'Gupa-Abawa [gupa1248][gpa]-l-'	17235	unknown/safe		Atlantic-Congo	#A9A9A9	8.21291 6.69128	FALSE
False	6	0	0		89	14153	hac	gura1251	{}	36.8377	language	44.4956		Gurani	('Gawhara [gawh1238]','Hawraman-I Luhon [hawr1242]','Hawraman-I Taxt [hawr1243]','Kakai [kaka1262]','Kandula [kand1290]','Nuclear Gurani [nucl1271]')'Gurani [gura1251][hac]-l-'	16359	definitely endangered	Iranian	Indo-European	#EDED21	36.8377 44.4956	FALSE
False	0	0	0		150	2429	gge	gura1252	{}	-12.66855	language	134.09501		Guragone	'Guragone [gura1252][gge]-l-'	4190	vulnerable	Burarran	Maningrida	#CBCB65	-12.66855 134.09501	FALSE
False	0	0	0		21	20824	grz	gura1254	{}	-4.26666	language	152.933		Guramalum	'Guramalum [gura1254][grz]-l-'	21806	extinct		Austronesian	#FF0000	-4.26666 152.933	FALSE
False	0	0	0		66	5823	gdj	gurd1238	{}	-17.1653	language	141.145		Gurdjar	'Gurdjar [gurd1238][gdj]-l-'	8290	unknown/safe		Pama-Nyungan	#A9A9A9	-17.1653 141.145	FALSE
False	1	0	0		66	5740	gnr	gure1255	{}	-25.3893	language	151.175		Gureng Gureng	('Dhungaloo [dhun1239][dhx]')'Gureng Gureng [gure1255][gnr]-l-'	8205	extinct		Pama-Nyungan	#FF0000	-25.3893 151.175	FALSE
False	0	0	0		89	14081	ggg	gurg1240	{}	25.737	language	68.565		Gurgula	'Gurgula [gurg1240][ggg]-l-'	16300	unknown/safe		Indo-European	#A9A9A9	25.737 68.565	FALSE
False	0	0	0		89	11289	NOCODE_Gurgani	gurg1241	{"new": true}	36.83	language	54.43		Gurgani	'Gurgani [gurg1241]-l-'	14144	extinct		Indo-European	#FF0000	36.83 54.43	FALSE
False	2	0	0		66	5725	gue	guri1247	{}	-17.0329	language	130.379		Gurinji	('Malngin [maln1239]','Wanyjirra [wany1244]')'Gurinji [guri1247][gue]-l-'	8196	definitely endangered		Pama-Nyungan	#EDED21	-17.0329 130.379	FALSE
False	0	0	0				grx	guri1248	{}	-3.5718	language	141.597		Guriaso	'Guriaso [guri1248][grx]-l-'	257	unknown/safe			#A9A9A9	-3.5718 141.597	FALSE
False	0	0	0		10	10201	gvm	gurm1246	{}	10.1487	language	6.79456		Gurmana	'Gurmana [gurm1246][gvm]-l-'	12951	severely endangered		Atlantic-Congo	#FFCB00	10.1487 6.79456	FALSE
False	0	0	0		122	8593	goa	guro1248	{}	7.34954	language	-6.31154		Guro	'Guro [guro1248][goa]-l-'	11371	unknown/safe	Eastern Mande	Mande	#A9A9A9	7.34954 -6.31154	FALSE
False	7	0	0		151	9045		guru1261	{}	27.41687	language	86.28988		Gurung	('Eastern Gurung [east2345][ggn]','Gorkha Gurung [gork1242]','Lamjung Gurung [lamj1244]','Tamu Kyi [tamu1246]',('Northwestern Gurung [nort2710]','Southern Gurung [sout2716]')'Western Gurung [west2414]')'Gurung [guru1261][gvr]-l-'	11841	unknown/safe		Sino-Tibetan	#A9A9A9	27.41687 86.28988	FALSE
False	7	0	0		376	12382	grd	guru1271	{}	9.87332	language	10.162		Guruntum-Mbaaru	('Dooka [dook1241]','Gar [garr1238]','Gayar [gaya1251]','Karakara [kara1505]','Kuuku [kuuk1242]','Lungu [lung1252]','Mbaaru [mbaa1250]')'Guruntum-Mbaaru [guru1271][grd]-l-'	14967	severely endangered		Afro-Asiatic	#FFCB00	9.87332 10.162	FALSE
False	0	0	0		50	5479	gsn	gusa1246	{}	-6.28998	language	146.679		Gusan	'Gusan [gusa1246][gsn]-l-'	8003	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-6.28998 146.679	FALSE
False	0	0	0		10	10352	gsl	gusi1246	{}	12.7761	language	-16.5026		Gusilay	'Gusilay [gusi1246][gsl]-l-'	13072	vulnerable		Atlantic-Congo	#CBCB65	12.7761 -16.5026	FALSE
False	0	0	0		10	20273	guz	gusi1247	{}	-0.78872	language	34.76751		Gusii	'Gusii [gusi1247][guz]-l-'	21424	unknown/safe	Bantoid	Atlantic-Congo	#A9A9A9	-0.78872 34.76751	FALSE
False	0	0	0		66	3828	xgw	guwa1242	{}	-21.35147706	language	142.5243782		Guwa	'Guwa [guwa1242][xgw]-l-'	5790	extinct		Pama-Nyungan	#FF0000	-21.35147706 142.5243782	FALSE
False	0	0	0		66	5794	gwu	guwa1243	{}	-27.8289	language	148.867		Guwamu	'Guwamu [guwa1243][gwu]-l-'	8259	extinct		Pama-Nyungan	#FF0000	-27.8289 148.867	FALSE
False	0	0	0		66	3811	NOCODE_Guwar	guwa1244	{}	-27.16698973	language	153.3998245		Guwar	'Guwar [guwa1244]-l-'	5755	extinct		Pama-Nyungan	#FF0000	-27.16698973 153.3998245	FALSE
False	0	0	0		66	5788	gvy	guya1249	{}	-34.739	language	137.661		Guyani	'Guyani [guya1249][gvy]-l-'	8249	extinct		Pama-Nyungan	#FF0000	-34.739 137.661	FALSE
False	0	0	0		50	3647	gka	guya1251	{}	-5.70374	language	146.453		Guya	'Guya [guya1251][gka]-l-'	5492	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.70374 146.453	FALSE
False	0	0	0		376	12294	ngs	gvok1239	{}	10.9918	language	13.7537		Gvoko	'Gvoko [gvok1239][ngs]-l-'	14867	unknown/safe		Afro-Asiatic	#A9A9A9	10.9918 13.7537	FALSE
False	0	0	0		10	12876	gwb	gwaa1239	{}	10.3069	language	9.11434		Gwa	'Gwa [gwaa1239][gwb]-l-'	15398	unknown/safe		Atlantic-Congo	#A9A9A9	10.3069 9.11434	FALSE
False	4	0	0		50	3647	dah	gwah1244	{}	-5.64555	language	146.455		Gwahatike	('Gora [gora1264]','Gwahamere [gwah1245]','Gwapti [gwap1238]','Nuclear Gwahatike [nucl1608]')'Gwahatike [gwah1244][dah]-l-'	5494	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.64555 146.455	FALSE
False	2	0	0		10	12963	bga	gwam1244	{}	11.8081	language	5.07897		Gwamhi-Wuri	('Gwamhi [gwam1245]','Wuri [wuri1238]')'Gwamhi-Wuri [gwam1244][bga]-l-'	15584	critically endangered		Atlantic-Congo	#FF6500	11.8081 5.07897	FALSE
False	6	0	0		376	7187	gwn	gwan1268	{}	9.20464	language	7.49931		Gwandara	('Gwandara Eastern [gwan1271]','Gwandara Gitata [gwan1272]','Gwandara Karashi [gwan1270]','Gwandara Koro [gwan1273]','Gwandara Southern [gwan1269]','Nimbia [nimb1261]')'Gwandara [gwan1268][gwn]-l-'	9622	unknown/safe		Afro-Asiatic	#A9A9A9	9.20464 7.49931	FALSE
False	0	0	0		10	10025	NOCODE_Gwara	gwar1240	{}	9.49	language	7.88		Gwara	'Gwara [gwar1240]-l-'	12693	unknown/safe		Atlantic-Congo	#A9A9A9	9.49 7.88	FALSE
False	0	0	0		21	21705	grw	gwed1239	{}	-10.2173	language	150.421		Gweda	'Gweda [gwed1239][grw]-l-'	22417	definitely endangered		Austronesian	#EDED21	-10.2173 150.421	FALSE
False	0	0	0		10	17322	gwe	gwen1239	{}	-3.68407	language	37.6827		Gweno	'Gweno [gwen1239][gwe]-l-'	18913	critically endangered		Atlantic-Congo	#FF6500	-3.68407 37.6827	FALSE
False	0	0	0		10	18922	gwr	gwer1238	{}	1.11392	language	33.8227		Gwere	'Gwere [gwer1238][gwr]-l-'	20268	unknown/safe		Atlantic-Congo	#A9A9A9	1.11392 33.8227	FALSE
False	0	0	0		196	4403	gwi	gwic1235	{}	67.4307	language	-142.963		Gwich'in	'Gwich'in [gwic1235][gwi]-l-'	6560	severely endangered	Athapaskan	Athapaskan-Eyak-Tlingit	#FFCB00	67.4307 -142.963	FALSE
False	1	0	0		415	9745	gwj	gwii1239	{}	-22.2708	language	21.9431		/Gwi	('Khute [khut1242]')'/Gwi [gwii1239][gwj]-l-'	12508	vulnerable		Khoe-Kwadi	#CBCB65	-22.2708 21.9431	FALSE
False	0	0	0		10	15468	gyi	gyel1242	{}	2.47457	language	10.2493		Gyele	'Gyele [gyel1242][gyi]-l-'	17387	definitely endangered		Atlantic-Congo	#EDED21	2.47457 10.2493	FALSE
False	0	0	0		10	17571	gye	gyem1238	{}	10.4109	language	9.23923		Gyem	'Gyem [gyem1238][gye]-l-'	19237	critically endangered		Atlantic-Congo	#FF6500	10.4109 9.23923	FALSE
False	0	0	0		10	20258	haq	haaa1252	{}	-3.77873	language	30.4894		Ha	'Ha [haaa1252][haq]-l-'	21397	unknown/safe		Atlantic-Congo	#A9A9A9	-3.77873 30.4894	FALSE
False	0	0	0		21	10400	hbu	habu1241	{}	-8.76565	language	125.965		Habu	'Habu [habu1241][hbu]-l-'	13139	vulnerable		Austronesian	#CBCB65	-8.76565 125.965	FALSE
False	2	0	0		376	12259	hdy	hadi1240	{}	7.57377	language	37.7577		Hadiyya	('Leemo [leem1242]','Soro [soro1243]')'Hadiyya [hadi1240][hdy]-l-'	14835	unknown/safe		Afro-Asiatic	#A9A9A9	7.57377 37.7577	FALSE
False	2	0	0		89	11176	hoj	hado1235	{}	24.8546	language	75.8366		Hadothi	('Harauti [hara1256]','Sipari [sipa1246]')'Hadothi [hado1235][hoj]-l-'	14020	unknown/safe		Indo-European	#A9A9A9	24.8546 75.8366	FALSE
False	0	0	0		376	12218	ayh	hadr1236	{}	15.4468	language	48.6524		Hadrami Arabic	'Hadrami Arabic [hadr1236][ayh]-l-'	14782	unknown/safe		Afro-Asiatic	#A9A9A9	15.4468 48.6524	FALSE
False	0	0	0				hts	hadz1240	{}	-3.83115	language	35.0458		Hadza	'Hadza [hadz1240][hts]-l-'	393	vulnerable	Hadza		#CBCB65	-3.83115 35.0458	FALSE
False	0	0	0		21	17700	aek	haek1239	{}	-21.0735	language	164.869		Haeke	'Haeke [haek1239][aek]-l-'	19429	definitely endangered		Austronesian	#EDED21	-21.0735 164.869	FALSE
False	3	0	0		21	23020	hah	haho1237	{}	-5.59031	language	154.801		Hahon	('Aravia [arav1240]','Kurur [kuru1306]','Ratsua [rats1237]')'Hahon [haho1237][hah]-l-'	23139	unknown/safe		Austronesian	#A9A9A9	-5.59031 154.801	FALSE
False	2	0	0		21	21705	hgw	haig1237	{}	-10.2741	language	150.256		Haigwai	('Kapulika [kapu1244]','Naura [naur1244]')'Haigwai [haig1237][hgw]-l-'	22414	unknown/safe		Austronesian	#A9A9A9	-10.2741 150.256	FALSE
False	0	0	0		122	6117	bzx	hain1253	{}	13.8734	language	-5.65085		Hainyaxo Bozo	'Hainyaxo Bozo [hain1253][bzx]-l-'	8612	unknown/safe		Mande	#A9A9A9	13.8734 -5.65085	FALSE
False	3	0	0		415	5091	hgm	haio1238	{}	-19.7637	language	17.0299		Hai//om	('Chwagga [chwa1243]','Hain||um [hain1254]','Kedi [kedi1239]')'Hai//om [haio1238][hgm]-l-'	7363	unknown/safe		Khoe-Kwadi	#A9A9A9	-19.7637 17.0299	FALSE
False	0	0	0		193	2608	haf	haip1238	{}	20.8537	language	106.689		Haiphong Sign Language	'Haiphong Sign Language [haip1238][haf]-l-'	4347	unknown/safe		Sign Language	#A9A9A9	20.8537 106.689	FALSE
False	1	0	0		345	1594	has	hais1244	{}	53.964	language	-128.602		Haisla	('Kitimat [kiti1241]')'Haisla [hais1244][has]-l-'	2991	critically endangered	Northern Wakashan	Wakashan	#FF6500	53.964 -128.602	FALSE
False	0	0	0		37	37	hvc	hait1241	{}	18.911	language	-72.394		Haitian Vodoun Culture Language	'Haitian Vodoun Culture Language [hait1241][hvc]-l-'	604	extinct		Unclassifiable	#FF0000	18.911 -72.394	FALSE
False	2	0	0		89	22913	hat	hait1244	{}	18.795135	language	-72.136115		Haitian	('Fablas [fabl1238]','Plateau Haitian Creole [plat1258]')'Haitian [hait1244][hat]-l-'	23079	unknown/safe	Creoles and Pidgins	Indo-European	#A9A9A9	18.795135 -72.136115	FALSE
False	0	0	0		21	13426	hji	haji1235	{}	-5.07781	language	104.714		Haji	'Haji [haji1235][hji]-l-'	15965	unknown/safe		Austronesian	#A9A9A9	-5.07781 104.714	FALSE
False	0	0	0		89	13933	haj	hajo1238	{}	25.5143	language	89.8594		Hajong	'Hajong [hajo1238][haj]-l-'	16196	unknown/safe		Indo-European	#A9A9A9	25.5143 89.8594	FALSE
False	3	0	0		151	6288	cnh	haka1240	{}	22.8735	language	92.8208		Haka Chin	('Klangklang [klan1242]','Shonshe [shon1249]','Zokhua [zokh1239]')'Haka Chin [haka1240][cnh]-l-'	8792	unknown/safe	Kuki-Chin	Sino-Tibetan	#A9A9A9	22.8735 92.8208	FALSE
